pathway	description	SRR8571581	SRR8571582	SRR8571583	SRR8571584	SRR8571585	SRR8571586	SRR8571587	SRR8571588	SRR8571589	SRR8571590	SRR8571591	SRR8571592	SRR8571593	SRR8571594	SRR8571595	SRR8571596	SRR8571597	SRR8571598	SRR8571599	SRR8571600	SRR8571601	SRR8571602	SRR8571603	SRR8571604	SRR8571605	SRR8571606	SRR8571607	SRR8571608	SRR8571609	SRR8571610	SRR8571611	SRR8571612	SRR8571613	SRR8571614	SRR8571615	SRR8571616	SRR8571617	SRR8571618	SRR8571619	SRR8571620	SRR8571621	SRR8571622	SRR8571623	SRR8571624	SRR8571625	SRR8571626	SRR8571627	SRR8571628	SRR8571629	SRR8571630
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	3036.3852920110044	13627.956839831237	421.576131839008	7970.530009996041	2011.1220077196608	20419.49074871599	11528.564416738072	35351.20463753763	1176.2301293891592	3680.857473188998	198.1544395967653	68651.5640266205	2425.807461378008	4919.348907667181	82.71167028131073	1409.4281831134203	8095.400187918325	24993.66703015044	31911.11431371991	32089.56251420856	51330.008091149815	14279.334158801608	7502.353232561293	7276.809987240167	21383.433701720594	11920.072421144838	7182.572336588952	9367.186653877732	8922.479031571806	23960.174668890188	15478.64508546648	11678.381835868113	29430.095308019096	4020.126327373592	4683.7336716626905	5781.912993027277	246.70026587894307	9116.130442811576	11278.10424638706	16885.62449886705	6289.066447232423	30463.261729722468	2502.5005744661744	10263.952654380484	12367.474001705676	4458.738265942857	13556.468402734565	21842.46244190487	6689.967073156598	12226.52350045912
PWY-922	mevalonate pathway I	1362.1456091564903	6554.872065380655	483.9573101002175	3592.0972258463817	174.18976381654065	11403.07429964585	3573.6785640175244	1127.2772706144783	912.0507104821158	2068.482450259833	19.79776012971035	96669.5441108672	1515.2006404848598	1515.9929253157816	0.0	372.3140654056738	2200.4963178737894	1346.84010609623	3714.6046615701975	2471.634112124505	1325.9235906161125	3929.84386739569	1743.3105450064584	5225.905079570148	3696.471993904621	7830.226317636032	857.0922198310349	1693.696109948047	2452.3037388397715	2929.480884411501	2423.42590080474	5250.305379629997	12977.174413345398	928.9189114751482	126.83297604902393	2040.1727111153807	48.18250331604968	3674.73773728128	1833.1108521992087	17449.661098558605	785.2179519285145	5488.566284799937	337.6938640567801	1231.918210509446	3019.7857808385247	1115.4608993295878	3664.9538982750814	5621.477690343672	5163.061227963992	7655.0440804212385
PWY0-1061	superpathway of L-alanine biosynthesis	2854.9927535762654	12444.647141822556	145.34297532509072	179.94183904744798	2365.8790732669563	17206.95881436182	648.2786246870605	586.0387690928675	1023.3928577365378	3041.74898403248	232.3029018804148	22127.325403659263	2032.3245574692132	329.99491719527344	38.97423859842687	83.8103877086637	506.6166818732615	18791.134513688936	39829.19126615419	14444.625572328314	37768.104817559	5724.114710799909	364.3787288004156	3843.165746443809	8996.089868906212	2880.5970733567005	2824.941033141404	3809.5429772478446	2377.188675672912	10560.971467673508	6806.139523599059	8259.939690906991	25925.96631543967	3703.369961973229	5260.949800223364	5276.080671736427	13.11367199627238	516.1965746523823	3920.016487972818	18262.716312990506	2749.979713732108	20272.62515458546	1083.064738708796	4555.041837973927	9659.610069558845	95.81007530914984	11174.71281125912	18328.599809612133	5611.915323878332	10154.618109324245
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.0	25.350602634323877	17.261211750717017	21.58103704491997	641.29	116.9413019357338	93.36547059227766	4115.364261878782	4.0	47.170529900628175	2.8387482967569246	2662.4001881615086	8.351471221459938	24.708151793774785	11.56341956699424	49.87002353380952	44.95621086647813	7063.232980740143	21226.447780589904	7443.619442402088	12634.028354509745	2958.693011664396	78.48340336528847	437.7390962238303	48.64977410526368	480.4077205893735	878.1578062007794	1126.113042415327	598.4911388284748	3398.39610196075	2168.837057432853	627.9841065054808	98.8127547974148	964.2944136818054	2463.4458391582384	895.8670490374303	22.535966919432106	73.2514180614075	30.681714315332844	2106.8826498277595	754.8404505798844	8731.345333614023	350.52064073328927	1389.9093661897575	3604.405270636986	60.72419060057173	6386.740595752252	9721.085397045375	15.0	20.04353650368386
PWY0-1261	anhydromuropeptides recycling	360.70789724146914	1667.6439845247128	628.0918775269641	8617.966055981622	3302.723236739922	1634.9338704741851	8312.142459635004	20025.48628964842	34.98087329579266	569.9446312974911	15.736306065082209	107166.56745112417	89.95439461954459	4371.875089909946	53.67248104073198	1294.8171776767422	7206.416776531238	21138.193352401133	40024.682929114526	23661.03036193467	37176.912105224656	15506.924603379815	5947.409058413187	9478.097962200094	581.319052423813	15251.485048513958	3784.553596354079	6477.245628008613	8696.11749095369	14071.030967886636	8983.777571003653	5889.554138274532	5648.278658641582	4992.983090043416	5126.997193174024	6737.617495682478	85.02319438535656	8550.488295956995	12200.902604180888	20407.69897977039	4174.034602827928	28723.58838230909	1193.596344516256	5468.874321066621	12607.334374380058	3755.9221972528335	14007.906942747992	22255.597150810867	344.05879176916466	133.9972108135056
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.913582456900263	0.0	17.303870643067913	17.66084895415573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.238052846353357	0.0	0.0	21.65066482221979	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1296	purine ribonucleosides degradation	3983.580295857988	17355.398263305	434.2270823776585	4560.682157183339	3676.614502213132	31319.19994671013	6332.350306158307	22867.233018393494	1442.2024542474169	5531.484439138843	386.0065481794047	53744.83946337832	3566.7306027222394	2278.944635708244	42.82072469421304	718.7146449848916	3976.535738156601	11042.49538771638	28220.146242871564	5039.102724124413	22079.88514321742	8634.4844767591	3852.850941916876	4792.107341896358	7017.814208209644	6951.640644847306	8149.3337463903	13617.25035886767	26356.170087707927	24457.37479332708	16648.776718758025	29971.750617470607	41595.06405416188	4211.777199194823	4243.382477314173	5356.01071080564	138.48794599807138	4176.305484732932	8695.66027125372	20248.1721800311	7492.147612346293	9749.370833250076	2413.729592376168	9603.915991368163	6067.317872097883	1511.3089159711255	5469.440384387235	9370.066048656396	8150.113873520556	16328.005201301608
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	3549.154019017714	15381.003040389798	760.9443791023714	5778.582749517988	3258.8426513081795	27177.85379324265	6757.566765801671	20244.153580674512	1193.8923554461503	4886.774986091233	343.8439504537984	100918.11268135012	3170.256854996203	2803.8692576920994	26.96902554903672	701.708775283792	4222.805106427852	10357.50056044757	27857.870015059947	5549.336026791544	20653.993782311674	8994.348020335105	4084.535382875132	10317.134566289717	6567.612208798063	14434.923401720327	6890.102626725582	11628.950293313175	23022.443163912954	20408.95173039101	14242.79783041796	26655.913308803665	36913.3744447757	3803.446794724941	3711.600868676065	4795.785411518679	78.36160031637228	5466.656943949034	7614.601369541828	36079.02016121187	6352.5043001825625	10391.52978475942	1989.104818037621	7984.748425269126	6064.4359337950345	1911.6043894509849	6019.7935129265725	10328.16415912806	6785.749902482427	13735.28772452082
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	2987.1903748836758	12967.952740351302	423.1899341918914	4732.490389372108	2832.8158597952365	22707.86230300141	6462.3709357187845	19833.079325396844	1083.356239750063	4148.622288831645	357.7810968335219	54830.25861227205	2650.83897508501	2015.2902787980984	38.29078153678426	616.5660801131787	3492.511174171037	10347.915518717828	27454.634949387702	5210.752012008652	20534.82677143265	9043.196948498256	3805.2351783267823	4688.656222466121	6502.175266683657	6730.543374351912	6332.872388715711	10388.0758127244	20132.68411169565	19153.735533266037	13257.49961042263	22408.668549443428	31074.39255910283	3507.0981630594056	3289.9959301670306	4375.029000118722	73.2443735621963	3954.071044488072	6601.533576358337	20247.5246745694	5801.852342094309	10685.733757552254	1872.0885010719164	7579.390515789591	6001.60207845152	1334.5592219489004	6153.718289789566	10502.911672201191	6173.516043836487	12013.130949890648
PWY0-1319	CDP-diacylglycerol biosynthesis II	4231.374780813096	18238.628353328582	1403.9959316529144	12456.684611550363	3634.175262822562	29056.05623833131	15468.764832701738	45617.9172696137	1553.4451927672824	5537.610061316534	458.5026636734689	210518.4978099066	3516.704090212344	7311.656196533834	75.21875265788994	1986.3346749579148	9734.768232291864	23322.330166608004	38609.35540121261	28937.20158436618	46363.38423457029	19037.866800786844	9344.24338148524	21407.15573234501	19215.81692270811	29085.755254750435	9785.6342994652	16028.458144974917	29317.47127596682	31796.064539493997	21494.843758706254	28912.54371715866	42759.26089492814	5172.996252345931	6302.98085985879	6720.423639074069	273.2416122533364	11662.350651922188	13514.110127900936	74433.15629107821	8705.910143575666	29941.567062512484	3049.441521073471	12505.65760106634	12999.160598567583	4575.080258246272	15919.781278692995	24310.99500586918	8984.966715801647	16150.760688033535
PWY0-1338	polymyxin resistance	0.0	10.695002635897598	1.2209302325581397	4.411764705882353	635.6200000000001	91.05798808822568	3.06172335314199	220.2271727716184	2.67	26.80802937605637	0.0	546.8561639706393	4.67	3.33	9.676634185952093	0.0	6.162528457908892	5384.055652005551	21184.934083504468	13.328512089274644	11900.381031817236	7.847177084807811	3.681097992916174	64.54528030666027	36.504672897196265	26.785409090274403	214.9981783610049	194.32291361450035	119.58292604246884	613.429895692061	422.4117538968386	567.3999556848082	33.56575503735568	783.0923928004078	845.8823373563471	792.9037659084078	3.013888888888889	7.415599534342258	0.0	61.944868035190616	161.15929534034055	27.137490608564992	65.37177979294071	275.613072235328	1095.487234807623	3.29573236465901	135.0	57.04316604498701	9.0	3.053253588516746
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	51.56247529315243	251.0939884662861	2.956924095989736	94.67623175954752	750.8011940656514	206.53167669649335	1768.24347924308	3985.3774046499193	7.848551941188005	51.832150089361626	3.1155922556226594	1301.1731206956322	9.35509911121714	418.96754250340416	17.23566163636256	97.75975703594187	797.0525628693865	7731.904721875992	24764.39148889474	163.11590271638377	15723.626762001511	1359.5452016250647	1392.5100003240643	232.8632689074083	139.61805383065442	61.38669586806388	554.5434627097287	975.1962814935526	568.9411936474921	2518.8595095203377	1587.6360543435082	768.4903964604856	324.749727372282	1001.7078851801105	1011.9878778881438	941.547262695448	20.212826608240835	329.66653883417786	279.71488923834414	154.3350270732057	581.4819615193531	493.08300883671103	240.85999303950024	1025.504500388578	2331.972072504261	171.10058810288547	1618.3529910203015	153.82190352734875	78.40676135300292	19.84976623244373
PWY0-1479	tRNA processing	262.4712721004869	1202.6680075602494	227.03375398918124	4268.893798273305	1177.229245284124	441.9771719094496	3425.867670270336	10034.38161518092	5.989623854649319	197.0425514522373	12.51852214811292	45181.924251456345	16.256668147735137	2089.159690186039	20.598186827655255	570.3343215474076	3827.9304534869534	10454.306495061956	24055.611754950976	10386.168402556765	19608.11958991221	5846.707295100278	2685.370886705323	4256.21687752342	599.6078328129155	6288.458796930737	1273.657961270982	2237.7392569287317	2340.745689312718	5351.378425975757	3341.56249254915	1422.1872644036453	3412.939573802092	1706.465648691324	1877.060791055895	1566.216238690663	20.07213604933657	4788.4009022674845	5246.069821249137	10291.531566238857	1292.9680240806051	12183.03774491388	493.1175372296959	2217.8658204517387	5250.357599273379	2435.785060274444	7928.49739314707	12101.013499790655	78.97845274159742	67.53581947508836
PWY0-1533	methylphosphonate degradation I	0.0	16.471328242909365	1.7761697585860687	7.104355023935946	796.2667301053336	112.98979276214042	2.3642457532973835	199.5060221375216	3.6606683804627247	37.71510776859745	0.0	736.4503330056134	7.923466028427683	5.917868218657466	15.337873267566424	0.0	5.917891702380064	8475.988457011523	26149.55022088941	13.028957203226843	18753.01962707245	6.522130035675864	2.9683687425038823	101.12292082865224	55.05491193407855	36.72480599737303	300.0455368184409	249.52463002066872	195.4237169307178	954.5421258483784	629.347203212656	752.4171150902952	48.35113775325636	1135.20526714178	1300.5401610941146	1239.5724740377598	3.529519450800916	7.106424172519619	0.0	93.2806700701644	223.19563169200492	28.430015705256366	106.68985531095082	442.73214659745474	1804.4660650998076	4.740495230304004	236.45806994327992	91.4754530966116	13.217391304347826	9.95919532030247
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	3050.7642009493675	13464.961176216058	902.565373672004	8452.043747822661	1442.657882910794	18809.95711991289	11604.620665656064	21527.82281502824	1115.8230280536147	3939.351142723269	377.66646547074384	146325.20927097785	2470.1758582677166	6590.965095807416	85.17265356791235	1828.7167872398904	8681.575939665314	24512.87927048032	41959.67573503802	24847.769523778126	45860.55069847326	14915.574779692108	6956.20882853849	18200.965993607097	18061.23443060498	24574.05308978064	4200.0809573935885	4883.317561319691	5077.278106846061	14583.103560666988	9268.02458976106	9209.639576922047	27600.41826065283	2881.447459930844	1844.41963641223	4345.261576182017	187.77573529411765	9075.946955039695	8914.151051581448	60045.44862127233	3545.4957339922967	19678.80888160337	1642.8569549499962	6227.08368611232	9354.3614508378	4128.023651264763	12843.349733498726	20155.693810495603	6146.626783565412	10590.149110385237
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	2969.5451215382977	13449.891219563266	394.0711559562056	8112.852748338916	1918.806158798605	20328.755542416027	11402.156326606568	35315.96328917558	1210.1823495686249	3645.282932775086	178.3866029908529	72999.27230230859	2460.754596756229	4741.7921769591685	78.37468786005452	1364.7280899326483	7881.287834813808	23383.62373889988	31120.34876677392	28667.54877781289	48651.50221756083	13773.712721429352	7369.189992038179	6617.123721087271	20876.339514472747	11129.383283390822	7169.575465723944	8994.099649140308	7971.425906230341	23699.392317917736	15331.12198957212	10790.97558397814	28718.32465398016	4121.476035908017	4743.109875100674	5589.682518018427	258.6779381086605	9232.473941180517	10473.728644143575	14823.084051130912	6206.826913396931	26147.925667268744	2551.498211491283	10402.58232532453	11334.458907704338	4153.86602807275	11108.8240841043	17109.420551360763	6898.207188415504	12271.492838598524
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	2793.1296992074185	12481.653346021303	393.6855330585726	7699.205706079646	1911.1080297953697	19156.585860353098	9545.164276054107	26594.95259221988	1035.39533787276	3388.204062661267	157.18342804460718	73543.47363009502	2310.34186652749	4106.807578862947	51.80187170509122	1153.6821726390829	7090.061357579951	16717.382137917855	29685.489221158277	19446.65173443004	31467.13015740068	12221.664990447216	6144.658799728111	6337.759379190976	11841.31599699076	10505.687069623718	6328.283413889163	8618.879184678606	8367.216977455626	20564.934932811346	13486.43239819873	11056.762752795988	27194.21075277176	3624.147879189876	4092.3972724633713	4738.284098827172	157.42778476863035	8717.962134516572	10261.650847893314	14934.484901368489	5537.746026360287	21984.15219850259	2128.596552784507	8583.51530568004	9471.28107575904	4170.741641260639	11449.896959843632	18130.85387088163	5904.076866580073	10998.921634311664
PWY0-321	phenylacetate degradation I (aerobic)	0.0	0.0	0.0	0.0	790.2475690743747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.387179795241586	0.0	0.0	41.67599350712448	26.918945439268985	720.7405828234515	9.091035970659632	1031.913531338317	1072.0059988862567	1102.1108579392169	0.0	0.0	0.0	0.0	15.725416391178324	0.0	0.0	28.28313096232744	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-41	allantoin degradation IV (anaerobic)	67.71279541075107	320.37199422721613	0.0	0.0	0.0	373.2278973905154	0.0	28.424619243504043	55.04479508942428	0.0	0.0	8.93121836064088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.03956118799248	0.0	123.16571926210943	0.0	0.0	108.80750517816509	0.0	61.48296124529728	38.40940920351788	34.12276257191209	179.46115384677586	88.60956310022168	167.73728582792288	15.688958937829184	883.495625138054	124.01154978123148	1270.6123538059326	0.0	0.0	89.93650338490552	16.9245376281833	192.69363662744337	23.86418290967997	32.356877947198015	128.75428604324603	9.722191394475152	0.0	0.0	2.998660751048458	378.6246719160105	560.0628152178275
PWY0-42	2-methylcitrate cycle I	0.0	0.0	0.0	0.0	0.0	20.026756667557247	3.7039877300613497	1076.6362630326216	0.0	0.0	0.0	4.696075098438402	0.0	0.0	0.0	0.0	0.0	64.01510627823662	3.749867342790004	0.0	16.245695069494314	11.836047828518948	3.741728701406121	32.2764517278233	0.0	0.0	79.80235389274716	70.64452199252649	35.74236079458517	227.85630658716707	136.1892669262562	1.66152806410634	0.0	0.0	0.0	0.0	5.783582089552239	0.0	0.0	0.0	37.05183562119062	12.494903650454022	8.40885741832493	110.9271074712083	0.0	8.46265167538684	9.3713887082708	0.0	0.0	0.0
PWY0-781	aspartate superpathway	822.0157459441118	3904.70447172976	281.86723510673147	1080.6023686715862	2123.60823731094	1706.7176509580204	5311.95491570666	19215.49401444157	21.46471251970688	1407.1655222049733	142.6774986727519	40677.91043566544	87.7925210320933	1143.046437264313	38.48797251114898	365.4589048922272	2712.327683193912	14033.009716645003	27125.768880570027	13229.669123241814	26228.44846308733	9345.794240964657	3368.052054929276	6000.301262184536	4688.910694307203	5667.000924148285	4881.580164468526	6608.463103981353	5252.173906503601	16428.824908941715	10518.412962074464	5533.605926925262	9364.980978107053	3670.110188234631	3398.338390681004	3977.3963090334814	100.79385384026644	1358.333448507186	4899.038662759242	20931.69788650831	4399.256577507887	17492.336575773217	1681.7284467972756	6854.286795436188	8237.3658404393	1198.9415986426402	9957.927400484905	15095.86466572077	221.12588782580917	1537.2410143946072
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	226.70088340030455	1117.1993801992764	56.75253968228051	40.65920240307904	999.7573691952548	198.71889072382416	1046.2864090464248	6855.595482582139	7.502414473733914	249.65111027899425	25.3549650735158	3672.94975732169	84.17971432617125	359.44404108558905	54.70361639804328	299.8136244866552	775.7263370861925	20636.52954983445	29105.643987616597	24098.407966519037	40563.04765497521	6340.134573470774	618.1516106576797	817.5210709447589	15421.41537112726	771.5857946143891	1475.132166293398	1890.5685642110343	1130.6033761576482	6436.66919355087	3939.984498054385	1168.9592655792642	2548.280692063121	1633.421239830434	2556.656859851638	3767.1406399806647	154.87241201298627	277.98696421105655	2353.8483533727517	3902.883841744616	1391.6219966055514	21042.39153527792	572.6365373851075	2394.0131713493147	8197.91281194849	412.38377624538015	7535.88746096045	11115.074482723216	39.09576222939171	407.2527117709943
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	0.0	52.49009674676373	2.99359997296921	11.990699234178738	2338.2597898400995	318.81371517701007	1464.9004154813854	4398.819597903106	7.983055288459102	155.79679367620363	32.806741126361416	1510.354403133937	19.93691869179348	309.35626312887047	33.670543520623966	127.63749588153412	642.4359980082799	17589.683880167424	29975.048517091847	18653.934484748606	39694.07432973305	6989.99299644728	665.1998726065915	477.6682306171566	161.29588315070475	178.13229731667028	1618.3092615237344	2284.412466808664	1145.2816484057753	7529.576812913143	4304.188432584166	3135.7552357003947	144.93128192492838	3137.9791189120187	3327.5184687888345	3499.327069914042	7.377373309294543	73.67664372798315	0.0	277.1329126857135	1736.9915470012302	26018.081943423174	640.9364577447642	2915.781998080573	11850.633108883289	312.2366843955649	12691.171617589032	27050.63041673808	26.94564965912968	11.005308985258402
PWY1G-0	mycothiol biosynthesis	0.0	0.0	0.0	0.0	5.87797619047619	0.0	0.0	0.0	0.0	0.0	0.0	14.498600059926089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.748794243867868	0.0	0.0	121.58886154827368	219.3970085017265	101.00385206915212	782.8839522320287	466.9396001681636	10.684073107049608	0.0	20.689774719727964	0.9903614457831325	0.0	0.0	0.0	0.0	0.0	125.22759071721596	0.0	35.27548881461728	198.877295608022	0.0	0.0	0.0	0.0	0.0	0.0
PWY490-3	nitrate reduction VI (assimilatory)	0.0	7.498991367721507	80.24866434660142	411.0176551786272	611.3664341589628	243.66614010126796	437.5293649565499	2903.235943254783	0.599909694994845	16.334144121540827	104.00538305955376	11924.325005482631	2.998967358192464	845.6514654449647	0.5992261559295802	233.55904932155815	1259.5647492485052	89.94121761825545	849.7133754821436	121.05043720673449	77.97798934154486	177.51067597159866	269.47936944412334	1074.1980156867508	122.14245351755405	1868.6673891494888	3581.3895277113406	6044.487918099236	13312.30818295963	11258.667651510354	7014.8138841274695	1117.4210398071102	36.88932085162132	1299.2814758107868	1830.8300126408485	645.4075269262145	4.488636363636363	855.0664528035635	0.0	3612.412725181466	2837.904057747986	5.249832992076691	1118.168373494591	3977.28476703596	24.7404847749409	269.0184843630244	16.495018753090978	35.98578993644615	0.0	2.2498815380468207
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	4087.908094907119	17455.32348932289	1058.5432722345072	8769.410389691406	3304.621952142911	26862.297169138903	12800.795346410416	36037.89282753268	1344.2004813540518	4836.546393597723	358.7304077046356	166750.67688391308	3248.2481979754384	4252.40702680121	72.72439654387772	1266.3038966907395	6719.402636521452	23530.44113814593	38401.08816727893	27215.682475636764	45524.71434269962	16697.154546789316	7322.80648981995	13656.294860165794	16518.496546030292	18483.05767291369	8563.575897135064	14172.884032660297	25514.59383985409	27505.5649754535	18811.657709462	26601.12960519041	40668.96558907507	4635.196827111935	5751.493114075653	6296.722536963635	256.01528849082945	8010.466717522826	10197.038806734869	52878.9345640495	7693.801151025304	28545.53136312179	2633.134350444552	10772.197984373306	11808.714703975054	3382.0352535580887	14592.250268620515	21569.87291361024	7778.220008653617	14523.68766030228
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	4087.908094907119	17455.32348932289	1058.5432722345072	8769.410389691404	3304.621952142911	26862.297169138903	12800.795346410416	36037.89282753268	1344.2004813540518	4836.546393597723	358.7304077046356	166750.67688391308	3248.2481979754384	4252.40702680121	72.72439654387772	1266.3038966907395	6719.402636521452	23530.44113814593	38401.08816727893	27215.682475636764	45524.71434269962	16697.154546789316	7322.80648981995	13656.294860165794	16518.496546030292	18483.057672913696	8563.575897135064	14172.884032660297	25514.59383985409	27505.5649754535	18811.657709462	26601.12960519041	40668.96558907507	4635.196827111935	5751.493114075653	6296.722536963635	256.0152884908294	8010.466717522826	10197.03880673487	52878.93456404949	7693.801151025302	28545.53136312179	2633.134350444552	10772.197984373306	11808.714703975054	3382.0352535580887	14592.250268620515	21569.872913610245	7778.220008653617	14523.68766030228
PWYG-321	mycolate biosynthesis	0.0	63.57990144802387	3.623937503785616	14.496785500478412	2529.5593155457004	307.8424816385796	1705.1827591747517	5197.60730662397	9.312646121167948	185.90540814573853	37.86401765288939	1818.087898393632	24.0500851325014	364.2278660957621	39.16483045192677	151.56076694720954	756.1897678014557	18997.650597010077	29810.519203741453	20758.544103319105	42729.19464100158	7759.875178148945	780.1747018458383	340.0326082274647	112.37816778687078	194.0594931175775	1870.4553786991985	2639.0003270963275	1341.6831686189837	8628.992022112343	4958.002729506723	3535.946732058019	138.45785522041749	3437.1769674421544	3684.8263477031614	3956.2642514594736	8.912674220433406	20.56747996834616	0.0	269.07536287021406	1992.855781674698	27986.50806623894	736.0668728530284	3346.7187722108324	12519.0375927048	367.9152862138613	13257.527393455102	26927.86827635754	32.27024969124664	13.334440314747756
PYRIDNUCSAL-PWY	NAD salvage pathway I	1631.5366169127424	6414.091277974513	337.9722392038567	5452.980346093866	1900.961322492909	1189.604424611935	8015.433330851531	32878.75214204188	12.059291369750833	1047.14358658198	230.68219342847303	56219.47980136056	150.0294543218993	3064.016401968869	59.0261594983321	810.5858688072096	5242.009457891808	17827.609037968974	23326.03626244383	22324.09983385796	39091.0675271224	9397.72457608097	5191.95194340403	6630.827337676848	16008.036664055968	9015.221090454408	6057.502247417524	9500.751911296427	17081.240401442425	19955.013276507456	13043.793695663628	4891.423156775448	13739.331368566498	3002.25553247195	3581.308592860712	3838.475026263808	201.12292805526127	6304.848144714149	7618.866584280793	24581.222164436	5252.876829186926	18282.947115805666	1905.209336475111	8048.143224916836	7989.537571098608	3336.1521530975865	5723.714364117322	9387.114947142	161.4145345265301	1316.445725506826
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	186.557297279514	1011.151929299056	695.9397906207423	4816.561768501055	1410.2848990108382	453.49942854758416	10755.859128405797	32106.408485256263	247.79953117052116	629.2346707716391	268.55280803842453	55626.192960534485	87.38633807336971	5371.578442158106	64.16246017852671	1417.3625020398606	6276.860827353396	17924.45439486066	23700.86551172649	20556.41394495752	39110.47713764584	7856.139086376341	6685.874191747312	15039.263566559228	14849.173061237883	19715.273028412063	5210.277865565983	8116.454221278002	13865.581563823062	19030.92285143216	12348.744225478027	2371.684695311588	2458.1185719998825	2366.8929356521385	3970.839877881565	3320.6302902597267	152.42577529918822	5061.104697818933	2137.100288989888	51882.69522349463	4493.867426990492	15198.896908600922	1720.951233390245	7259.960489110248	6800.436950934525	1882.4567269265424	4346.3347601006	6183.929146935654	1498.1484009743372	1614.899988948043
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	145.2205726503391	722.712566353882	45.83865998152484	32.33334458609929	780.2443779960992	123.959410503564	853.5773719419816	5574.86180071827	4.414396936997975	167.15348777500245	15.869793038124596	2897.120517181508	52.53920918324574	300.06344329989065	49.34714510939252	267.91774683758	643.2270331226687	18964.60918377382	21898.56163166076	22747.23220258657	38698.48496082336	4869.504637060755	502.458089866757	669.2098213300965	14560.789582969344	624.6492754514016	1092.5786521826744	1442.0872541008234	843.7137149532897	4972.135048331482	3054.0609967279256	773.1920496547501	1659.4438106718944	1174.807159983163	2209.6670663737955	2972.0437447187064	131.06008798869144	221.93206716507532	1666.3983086946596	3239.0941316870026	1036.129287581388	17798.022062937613	425.80218036511934	1800.8402260594848	6933.002693268795	321.86937146041515	5629.546729174124	7774.393822340691	23.845384487442484	252.33748135566597
REDCITCYC	TCA cycle VIII (helicobacter)	292.38512054343704	1487.5710703373888	19.852651860840894	365.6963268401104	1177.3697294083256	1058.7925084534445	359.9015487205684	5669.118986780044	324.32222601459324	453.09840727376496	125.95964676694535	4638.835806459025	54.9380920283293	44.54393430849174	87.58483160107154	41.97954271935652	192.2786725409086	12793.540213381328	4117.084864452205	213.6221232187196	27666.35548247796	1771.6779724403673	433.8851807615724	594.8115723823946	2794.5801301807146	228.81450035902336	1885.3173004580588	2070.690783568409	902.4288830623832	6406.622050956201	4158.651242945025	1805.7068538233275	1023.2156503544464	2842.484464856888	2641.216756622554	3338.784054023753	136.670384617349	862.7757633370439	578.0650683216812	630.3810872453329	1571.4284257146824	988.8520683458376	824.657716858873	3065.019903918003	3152.086833590067	43.385146709273776	1543.4878090031063	179.75693717307735	2056.6273577788656	2632.7728098300427
RHAMCAT-PWY	L-rhamnose degradation I	1386.4243530208353	6721.22921683508	54.611775121735285	33.875532255460875	1202.182834824105	9663.347767148223	1113.2959489567872	5392.004071519215	618.1699514853566	2057.089644947849	121.2966097481556	8258.323433183534	1230.1641755568126	287.01745166464787	58.221885851294296	175.5310330684961	580.7770953578007	20767.099736886565	22351.53371242473	23091.20185942089	43753.96204337192	3695.862575859268	611.8670267764091	742.2367612692971	21667.058937056525	1727.2702636701235	2059.8927911753776	3242.819742335795	8174.781719315718	7679.078687321531	4802.437015022392	3500.341522730619	13500.795787726058	1942.5687432292975	2054.1952533116964	5528.139594124052	161.78150453443916	265.5438092385873	3557.7014733015662	2875.8488448203216	1934.8998107831765	19210.166365223984	559.890947291075	2612.336250443588	7832.372802811837	308.1427717876972	3947.222074011968	9117.608945711056	3251.478882429181	6121.291956486378
